startTime :2015-01-09 20:30:45 || endTime :2015-01-09 21:30:45 || tweets/hour :1 || average # followers :3317
startTime :2015-01-31 15:30:45 || endTime :2015-01-31 16:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-31 16:30:45 || endTime :2015-01-31 17:30:45 || tweets/hour :2 || average # followers :156
startTime :2015-01-31 17:30:45 || endTime :2015-01-31 18:30:45 || tweets/hour :4 || average # followers :388
startTime :2015-01-31 18:30:45 || endTime :2015-01-31 19:30:45 || tweets/hour :3 || average # followers :107179
startTime :2015-01-31 19:30:45 || endTime :2015-01-31 20:30:45 || tweets/hour :1 || average # followers :316
startTime :2015-01-31 20:30:45 || endTime :2015-01-31 21:30:45 || tweets/hour :3 || average # followers :227
startTime :2015-01-31 21:30:45 || endTime :2015-01-31 22:30:45 || tweets/hour :2 || average # followers :666
startTime :2015-01-31 22:30:45 || endTime :2015-01-31 23:30:45 || tweets/hour :3 || average # followers :198
startTime :2015-01-31 23:30:45 || endTime :2015-02-01 00:30:45 || tweets/hour :9 || average # followers :257
startTime :2015-02-01 00:30:45 || endTime :2015-02-01 01:30:45 || tweets/hour :7 || average # followers :587
startTime :2015-02-01 01:30:45 || endTime :2015-02-01 02:30:45 || tweets/hour :15 || average # followers :21619
startTime :2015-02-01 02:30:45 || endTime :2015-02-01 03:30:45 || tweets/hour :11 || average # followers :1055
startTime :2015-02-01 03:30:45 || endTime :2015-02-01 04:30:45 || tweets/hour :2 || average # followers :533
startTime :2015-02-01 04:30:45 || endTime :2015-02-01 05:30:45 || tweets/hour :5 || average # followers :126
startTime :2015-02-01 05:30:45 || endTime :2015-02-01 06:30:45 || tweets/hour :5 || average # followers :159
startTime :2015-02-01 06:30:45 || endTime :2015-02-01 07:30:45 || tweets/hour :4 || average # followers :108
startTime :2015-02-01 07:30:45 || endTime :2015-02-01 08:30:45 || tweets/hour :6 || average # followers :104
startTime :2015-02-01 08:30:45 || endTime :2015-02-01 09:30:45 || tweets/hour :6 || average # followers :564
startTime :2015-02-01 09:30:45 || endTime :2015-02-01 10:30:45 || tweets/hour :6 || average # followers :1044
startTime :2015-02-01 10:30:45 || endTime :2015-02-01 11:30:45 || tweets/hour :9 || average # followers :1360
startTime :2015-02-01 11:30:45 || endTime :2015-02-01 12:30:45 || tweets/hour :13 || average # followers :1522
startTime :2015-02-01 12:30:45 || endTime :2015-02-01 13:30:45 || tweets/hour :29 || average # followers :779
startTime :2015-02-01 13:30:45 || endTime :2015-02-01 14:30:45 || tweets/hour :42 || average # followers :332
startTime :2015-02-01 14:30:45 || endTime :2015-02-01 15:30:45 || tweets/hour :46 || average # followers :978
startTime :2015-02-01 15:30:45 || endTime :2015-02-01 16:30:45 || tweets/hour :63 || average # followers :1130
startTime :2015-02-01 16:30:45 || endTime :2015-02-01 17:30:45 || tweets/hour :22 || average # followers :769
startTime :2015-02-01 17:30:45 || endTime :2015-02-01 18:30:45 || tweets/hour :209 || average # followers :975
startTime :2015-02-01 18:30:45 || endTime :2015-02-01 19:30:45 || tweets/hour :384 || average # followers :2639
startTime :2015-02-01 19:30:45 || endTime :2015-02-01 20:30:45 || tweets/hour :500 || average # followers :1453
startTime :2015-02-01 20:30:45 || endTime :2015-02-01 21:30:45 || tweets/hour :668 || average # followers :1927
startTime :2015-02-01 21:30:45 || endTime :2015-02-01 22:30:45 || tweets/hour :849 || average # followers :2385
startTime :2015-02-01 22:30:45 || endTime :2015-02-01 23:30:45 || tweets/hour :2675 || average # followers :2264
startTime :2015-02-01 23:30:45 || endTime :2015-02-02 00:30:45 || tweets/hour :3582 || average # followers :1191
startTime :2015-02-02 00:30:45 || endTime :2015-02-02 01:30:45 || tweets/hour :2595 || average # followers :932
startTime :2015-02-02 01:30:45 || endTime :2015-02-02 02:30:45 || tweets/hour :1724 || average # followers :744
startTime :2015-02-02 02:30:45 || endTime :2015-02-02 03:30:45 || tweets/hour :5135 || average # followers :1340
startTime :2015-02-02 03:30:45 || endTime :2015-02-02 04:30:45 || tweets/hour :485 || average # followers :764
startTime :2015-02-02 04:30:45 || endTime :2015-02-02 05:30:45 || tweets/hour :139 || average # followers :646
startTime :2015-02-02 05:30:45 || endTime :2015-02-02 06:30:45 || tweets/hour :88 || average # followers :490
startTime :2015-02-02 06:30:45 || endTime :2015-02-02 07:30:45 || tweets/hour :56 || average # followers :1127
startTime :2015-02-02 07:30:45 || endTime :2015-02-02 08:30:45 || tweets/hour :48 || average # followers :354
startTime :2015-02-02 08:30:45 || endTime :2015-02-02 09:30:45 || tweets/hour :31 || average # followers :338
startTime :2015-02-02 09:30:45 || endTime :2015-02-02 10:30:45 || tweets/hour :35 || average # followers :230
startTime :2015-02-02 10:30:45 || endTime :2015-02-02 11:30:45 || tweets/hour :32 || average # followers :331
startTime :2015-02-02 11:30:45 || endTime :2015-02-02 12:30:45 || tweets/hour :29 || average # followers :974
startTime :2015-02-02 12:30:45 || endTime :2015-02-02 13:30:45 || tweets/hour :37 || average # followers :300
startTime :2015-02-02 13:30:45 || endTime :2015-02-02 14:30:45 || tweets/hour :34 || average # followers :1478
startTime :2015-02-02 14:30:45 || endTime :2015-02-02 15:30:45 || tweets/hour :41 || average # followers :705
startTime :2015-02-02 15:30:45 || endTime :2015-02-02 16:30:45 || tweets/hour :23 || average # followers :223
startTime :2015-02-02 16:30:45 || endTime :2015-02-02 17:30:45 || tweets/hour :44 || average # followers :902
startTime :2015-02-02 17:30:45 || endTime :2015-02-02 18:30:45 || tweets/hour :28 || average # followers :352
startTime :2015-02-02 18:30:45 || endTime :2015-02-02 19:30:45 || tweets/hour :17 || average # followers :3109
startTime :2015-02-02 19:30:45 || endTime :2015-02-02 20:30:45 || tweets/hour :7 || average # followers :294
startTime :2015-02-02 20:30:45 || endTime :2015-02-02 21:30:45 || tweets/hour :8 || average # followers :341
startTime :2015-02-02 21:30:45 || endTime :2015-02-02 22:30:45 || tweets/hour :4 || average # followers :798
startTime :2015-02-02 22:30:45 || endTime :2015-02-02 23:30:45 || tweets/hour :4 || average # followers :100
startTime :2015-02-02 23:30:45 || endTime :2015-02-03 00:30:45 || tweets/hour :3 || average # followers :93
startTime :2015-02-03 00:30:45 || endTime :2015-02-03 01:30:45 || tweets/hour :3 || average # followers :196
startTime :2015-02-03 01:30:45 || endTime :2015-02-03 02:30:45 || tweets/hour :3 || average # followers :529
startTime :2015-02-03 02:30:45 || endTime :2015-02-03 03:30:45 || tweets/hour :1 || average # followers :3
startTime :2015-02-03 03:30:45 || endTime :2015-02-03 04:30:45 || tweets/hour :1 || average # followers :3
startTime :2015-02-03 04:30:45 || endTime :2015-02-03 05:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-03 05:30:45 || endTime :2015-02-03 06:30:45 || tweets/hour :3 || average # followers :899
startTime :2015-02-03 06:30:45 || endTime :2015-02-03 07:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-03 07:30:45 || endTime :2015-02-03 08:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-03 08:30:45 || endTime :2015-02-03 09:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-03 09:30:45 || endTime :2015-02-03 10:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-03 10:30:45 || endTime :2015-02-03 11:30:45 || tweets/hour :1 || average # followers :1088
startTime :2015-02-03 11:30:45 || endTime :2015-02-03 12:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-03 12:30:45 || endTime :2015-02-03 13:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-03 13:30:45 || endTime :2015-02-03 14:30:45 || tweets/hour :2 || average # followers :435
startTime :2015-02-03 14:30:45 || endTime :2015-02-03 15:30:45 || tweets/hour :1 || average # followers :289
startTime :2015-02-03 15:30:45 || endTime :2015-02-03 16:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-03 16:30:45 || endTime :2015-02-03 17:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-03 17:30:45 || endTime :2015-02-03 18:30:45 || tweets/hour :1 || average # followers :422
startTime :2015-02-03 18:30:45 || endTime :2015-02-03 19:30:45 || tweets/hour :1 || average # followers :1352
startTime :2015-02-03 19:30:45 || endTime :2015-02-03 20:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-03 20:30:45 || endTime :2015-02-03 21:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-03 21:30:45 || endTime :2015-02-03 22:30:45 || tweets/hour :1 || average # followers :412
startTime :2015-02-03 22:30:45 || endTime :2015-02-03 23:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-03 23:30:45 || endTime :2015-02-04 00:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-04 00:30:45 || endTime :2015-02-04 01:30:45 || tweets/hour :1 || average # followers :118
startTime :2015-02-04 01:30:45 || endTime :2015-02-04 02:30:45 || tweets/hour :2 || average # followers :26
startTime :2015-02-04 02:30:45 || endTime :2015-02-04 03:30:45 || tweets/hour :1 || average # followers :85
startTime :2015-02-04 03:30:45 || endTime :2015-02-04 04:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-04 04:30:45 || endTime :2015-02-04 05:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-04 05:30:45 || endTime :2015-02-04 06:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-04 06:30:45 || endTime :2015-02-04 07:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-04 07:30:45 || endTime :2015-02-04 08:30:45 || tweets/hour :1 || average # followers :303
startTime :2015-02-04 08:30:45 || endTime :2015-02-04 09:30:45 || tweets/hour :2 || average # followers :761
startTime :2015-02-04 09:30:45 || endTime :2015-02-04 10:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-04 10:30:45 || endTime :2015-02-04 11:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-04 11:30:45 || endTime :2015-02-04 12:30:45 || tweets/hour :1 || average # followers :1097
startTime :2015-02-04 12:30:45 || endTime :2015-02-04 13:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-04 13:30:45 || endTime :2015-02-04 14:30:45 || tweets/hour :1 || average # followers :2457
startTime :2015-02-04 14:30:45 || endTime :2015-02-04 15:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-04 15:30:45 || endTime :2015-02-04 16:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-04 16:30:45 || endTime :2015-02-04 17:30:45 || tweets/hour :2 || average # followers :303
startTime :2015-02-04 17:30:45 || endTime :2015-02-04 18:30:45 || tweets/hour :1 || average # followers :190
startTime :2015-02-04 18:30:45 || endTime :2015-02-04 19:30:45 || tweets/hour :1 || average # followers :71
startTime :2015-02-04 19:30:45 || endTime :2015-02-04 20:30:45 || tweets/hour :1 || average # followers :813
startTime :2015-02-04 20:30:45 || endTime :2015-02-04 21:30:45 || tweets/hour :1 || average # followers :2
startTime :2015-02-04 21:30:45 || endTime :2015-02-04 22:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-04 22:30:45 || endTime :2015-02-04 23:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-04 23:30:45 || endTime :2015-02-05 00:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 00:30:45 || endTime :2015-02-05 01:30:45 || tweets/hour :1 || average # followers :20
startTime :2015-02-05 01:30:45 || endTime :2015-02-05 02:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 02:30:45 || endTime :2015-02-05 03:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 03:30:45 || endTime :2015-02-05 04:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 04:30:45 || endTime :2015-02-05 05:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 05:30:45 || endTime :2015-02-05 06:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 06:30:45 || endTime :2015-02-05 07:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 07:30:45 || endTime :2015-02-05 08:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 08:30:45 || endTime :2015-02-05 09:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 09:30:45 || endTime :2015-02-05 10:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 10:30:45 || endTime :2015-02-05 11:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 11:30:45 || endTime :2015-02-05 12:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 12:30:45 || endTime :2015-02-05 13:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 13:30:45 || endTime :2015-02-05 14:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 14:30:45 || endTime :2015-02-05 15:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 15:30:45 || endTime :2015-02-05 16:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 16:30:45 || endTime :2015-02-05 17:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 17:30:45 || endTime :2015-02-05 18:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 18:30:45 || endTime :2015-02-05 19:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 19:30:45 || endTime :2015-02-05 20:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 20:30:45 || endTime :2015-02-05 21:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 21:30:45 || endTime :2015-02-05 22:30:45 || tweets/hour :1 || average # followers :3436
startTime :2015-02-05 22:30:45 || endTime :2015-02-05 23:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-05 23:30:45 || endTime :2015-02-06 00:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 00:30:45 || endTime :2015-02-06 01:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 01:30:45 || endTime :2015-02-06 02:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 02:30:45 || endTime :2015-02-06 03:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 03:30:45 || endTime :2015-02-06 04:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 04:30:45 || endTime :2015-02-06 05:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 05:30:45 || endTime :2015-02-06 06:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 06:30:45 || endTime :2015-02-06 07:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 07:30:45 || endTime :2015-02-06 08:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 08:30:45 || endTime :2015-02-06 09:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 09:30:45 || endTime :2015-02-06 10:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 10:30:45 || endTime :2015-02-06 11:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 11:30:45 || endTime :2015-02-06 12:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 12:30:45 || endTime :2015-02-06 13:30:45 || tweets/hour :1 || average # followers :833
startTime :2015-02-06 13:30:45 || endTime :2015-02-06 14:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 14:30:45 || endTime :2015-02-06 15:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 15:30:45 || endTime :2015-02-06 16:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 16:30:45 || endTime :2015-02-06 17:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 17:30:45 || endTime :2015-02-06 18:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 18:30:45 || endTime :2015-02-06 19:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 19:30:45 || endTime :2015-02-06 20:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 20:30:45 || endTime :2015-02-06 21:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 21:30:45 || endTime :2015-02-06 22:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 22:30:45 || endTime :2015-02-06 23:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-06 23:30:45 || endTime :2015-02-07 00:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-07 00:30:45 || endTime :2015-02-07 01:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-07 01:30:45 || endTime :2015-02-07 02:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-07 02:30:45 || endTime :2015-02-07 03:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-07 03:30:45 || endTime :2015-02-07 04:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-07 04:30:45 || endTime :2015-02-07 05:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-07 05:30:45 || endTime :2015-02-07 06:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-07 06:30:45 || endTime :2015-02-07 07:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-02-07 07:30:45 || endTime :2015-02-07 08:30:45 || tweets/hour :1 || average # followers :0
