startTime :2015-01-14 12:31:15 || endTime :2015-01-14 13:31:15 || tweets/hour :1 || average # followers :69
startTime :2015-02-05 01:31:15 || endTime :2015-02-05 02:31:15 || tweets/hour :247 || average # followers :90553
startTime :2015-02-05 02:31:15 || endTime :2015-02-05 03:31:15 || tweets/hour :179 || average # followers :27767
startTime :2015-02-05 03:31:15 || endTime :2015-02-05 04:31:15 || tweets/hour :122 || average # followers :3431
startTime :2015-02-05 04:31:15 || endTime :2015-02-05 05:31:15 || tweets/hour :91 || average # followers :5159
startTime :2015-02-05 05:31:15 || endTime :2015-02-05 06:31:15 || tweets/hour :81 || average # followers :120582
startTime :2015-02-05 06:31:15 || endTime :2015-02-05 07:31:15 || tweets/hour :48 || average # followers :260
startTime :2015-02-05 07:31:15 || endTime :2015-02-05 08:31:15 || tweets/hour :39 || average # followers :1530
startTime :2015-02-05 08:31:15 || endTime :2015-02-05 09:31:15 || tweets/hour :32 || average # followers :935
startTime :2015-02-05 09:31:15 || endTime :2015-02-05 10:31:15 || tweets/hour :22 || average # followers :1133
startTime :2015-02-05 10:31:15 || endTime :2015-02-05 11:31:15 || tweets/hour :24 || average # followers :738
startTime :2015-02-05 11:31:15 || endTime :2015-02-05 12:31:15 || tweets/hour :42 || average # followers :6848
startTime :2015-02-05 12:31:15 || endTime :2015-02-05 13:31:15 || tweets/hour :72 || average # followers :1868
startTime :2015-02-05 13:31:15 || endTime :2015-02-05 14:31:15 || tweets/hour :76 || average # followers :19999
startTime :2015-02-05 14:31:15 || endTime :2015-02-05 15:31:15 || tweets/hour :92 || average # followers :28379
startTime :2015-02-05 15:31:15 || endTime :2015-02-05 16:31:15 || tweets/hour :111 || average # followers :97061
startTime :2015-02-05 16:31:15 || endTime :2015-02-05 17:31:15 || tweets/hour :121 || average # followers :89032
startTime :2015-02-05 17:31:15 || endTime :2015-02-05 18:31:15 || tweets/hour :133 || average # followers :5986
startTime :2015-02-05 18:31:15 || endTime :2015-02-05 19:31:15 || tweets/hour :78 || average # followers :10308
startTime :2015-02-05 19:31:15 || endTime :2015-02-05 20:31:15 || tweets/hour :85 || average # followers :7000
startTime :2015-02-05 20:31:15 || endTime :2015-02-05 21:31:15 || tweets/hour :78 || average # followers :8356
startTime :2015-02-05 21:31:15 || endTime :2015-02-05 22:31:15 || tweets/hour :111 || average # followers :114954
startTime :2015-02-05 22:31:15 || endTime :2015-02-05 23:31:15 || tweets/hour :98 || average # followers :49892
startTime :2015-02-05 23:31:15 || endTime :2015-02-06 00:31:15 || tweets/hour :75 || average # followers :1852
startTime :2015-02-06 00:31:15 || endTime :2015-02-06 01:31:15 || tweets/hour :99 || average # followers :93853
startTime :2015-02-06 01:31:15 || endTime :2015-02-06 02:31:15 || tweets/hour :117 || average # followers :14401
startTime :2015-02-06 02:31:15 || endTime :2015-02-06 03:31:15 || tweets/hour :70 || average # followers :11352
startTime :2015-02-06 03:31:15 || endTime :2015-02-06 04:31:15 || tweets/hour :51 || average # followers :19280
startTime :2015-02-06 04:31:15 || endTime :2015-02-06 05:31:15 || tweets/hour :128 || average # followers :83846
startTime :2015-02-06 05:31:15 || endTime :2015-02-06 06:31:15 || tweets/hour :92 || average # followers :117676
startTime :2015-02-06 06:31:15 || endTime :2015-02-06 07:31:15 || tweets/hour :17 || average # followers :266
startTime :2015-02-06 07:31:15 || endTime :2015-02-06 08:31:15 || tweets/hour :49 || average # followers :3655
startTime :2015-02-06 08:31:15 || endTime :2015-02-06 09:31:15 || tweets/hour :24 || average # followers :2386
startTime :2015-02-06 09:31:15 || endTime :2015-02-06 10:31:15 || tweets/hour :24 || average # followers :323
startTime :2015-02-06 10:31:15 || endTime :2015-02-06 11:31:15 || tweets/hour :26 || average # followers :9409
startTime :2015-02-06 11:31:15 || endTime :2015-02-06 12:31:15 || tweets/hour :51 || average # followers :45426
startTime :2015-02-06 12:31:15 || endTime :2015-02-06 13:31:15 || tweets/hour :24 || average # followers :11107
startTime :2015-02-06 13:31:15 || endTime :2015-02-06 14:31:15 || tweets/hour :30 || average # followers :17706
startTime :2015-02-06 14:31:15 || endTime :2015-02-06 15:31:15 || tweets/hour :133 || average # followers :3378
startTime :2015-02-06 15:31:15 || endTime :2015-02-06 16:31:15 || tweets/hour :120 || average # followers :4467
startTime :2015-02-06 16:31:15 || endTime :2015-02-06 17:31:15 || tweets/hour :96 || average # followers :19576
startTime :2015-02-06 17:31:15 || endTime :2015-02-06 18:31:15 || tweets/hour :77 || average # followers :3891
startTime :2015-02-06 18:31:15 || endTime :2015-02-06 19:31:15 || tweets/hour :70 || average # followers :63122
startTime :2015-02-06 19:31:15 || endTime :2015-02-06 20:31:15 || tweets/hour :87 || average # followers :21306
startTime :2015-02-06 20:31:15 || endTime :2015-02-06 21:31:15 || tweets/hour :89 || average # followers :101417
startTime :2015-02-06 21:31:15 || endTime :2015-02-06 22:31:15 || tweets/hour :116 || average # followers :17493
startTime :2015-02-06 22:31:15 || endTime :2015-02-06 23:31:15 || tweets/hour :108 || average # followers :140557
startTime :2015-02-06 23:31:15 || endTime :2015-02-07 00:31:15 || tweets/hour :71 || average # followers :4408
startTime :2015-02-07 00:31:15 || endTime :2015-02-07 01:31:15 || tweets/hour :66 || average # followers :22512
startTime :2015-02-07 01:31:15 || endTime :2015-02-07 02:31:15 || tweets/hour :48 || average # followers :6366
startTime :2015-02-07 02:31:15 || endTime :2015-02-07 03:31:15 || tweets/hour :65 || average # followers :49100
startTime :2015-02-07 03:31:15 || endTime :2015-02-07 04:31:15 || tweets/hour :45 || average # followers :1301
startTime :2015-02-07 04:31:15 || endTime :2015-02-07 05:31:15 || tweets/hour :40 || average # followers :234292
startTime :2015-02-07 05:31:15 || endTime :2015-02-07 06:31:15 || tweets/hour :28 || average # followers :3695
startTime :2015-02-07 06:31:15 || endTime :2015-02-07 07:31:15 || tweets/hour :19 || average # followers :405
startTime :2015-02-07 07:31:15 || endTime :2015-02-07 08:31:15 || tweets/hour :24 || average # followers :15981
startTime :2015-02-07 08:31:15 || endTime :2015-02-07 09:31:15 || tweets/hour :24 || average # followers :209883
startTime :2015-02-07 09:31:15 || endTime :2015-02-07 10:31:15 || tweets/hour :27 || average # followers :2742
startTime :2015-02-07 10:31:15 || endTime :2015-02-07 11:31:15 || tweets/hour :17 || average # followers :4296
startTime :2015-02-07 11:31:15 || endTime :2015-02-07 12:31:15 || tweets/hour :13 || average # followers :1082
startTime :2015-02-07 12:31:15 || endTime :2015-02-07 13:31:15 || tweets/hour :18 || average # followers :2204
startTime :2015-02-07 13:31:15 || endTime :2015-02-07 14:31:15 || tweets/hour :41 || average # followers :2353
startTime :2015-02-07 14:31:15 || endTime :2015-02-07 15:31:15 || tweets/hour :53 || average # followers :24159
startTime :2015-02-07 15:31:15 || endTime :2015-02-07 16:31:15 || tweets/hour :69 || average # followers :10078
startTime :2015-02-07 16:31:15 || endTime :2015-02-07 17:31:15 || tweets/hour :46 || average # followers :32466
startTime :2015-02-07 17:31:15 || endTime :2015-02-07 18:31:15 || tweets/hour :52 || average # followers :16727
startTime :2015-02-07 18:31:15 || endTime :2015-02-07 19:31:15 || tweets/hour :16 || average # followers :998
